Chain/Market,Tag name,Date tag,Price per unit,Price per liter,Value,Volume,Distribution relevant rate,Manufacturer,Segment,Brand,Taste,Pack type,Size,SKU,SKU2,"ABV, %"
Antaris,TG98488,APR 2012,2.41,1.61,1.168452578,0.725746943,21.61274395,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,MAY 2012,2.47,1.65,1.324567824,0.802768378,23.9064423,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,JUN 2012,2.82,1.88,0.749654064,0.398752162,13.13888372,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,JUL 2012,3.01,2.01,0.523747146,0.260570719,8.585805205,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,AUG 2012,2.98,1.99,0.352513326,0.177142375,1.695252529,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,SEP 2012,2.77,1.85,0.258390639,0.139670616,1.336647791,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,OCT 2012,2.47,1.65,0.151142446,0.091601482,0.439687115,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,NOV 2012,0.67,0.45,0.024514219,0.054476042,0.261485003,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,DEC 2012,1.96,1.31,0.046139095,0.035220683,0.017610342,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG98488,APR 2013,1.57,1.05,0.003563627,0.00339393,0.002865032,CARLSBERG BALTIC,MAINSTREAM,KISS,PEAR,PET,1.5,KISS PEAR 4.5% CP 1.5L,Kiss Pear 1.5 PET,0.045
Antaris,TG31944,JUL 2011,1.13,2.27,0.306491749,0.135018392,1.281841284,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,AUG 2011,1.31,2.63,0.149435207,0.05681947,0.539434234,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,SEP 2011,1.33,2.67,0.066668909,0.024969629,0.010417616,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,OCT 2011,1.33,2.67,0.191129869,0.071584221,0.856206949,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,NOV 2011,1.32,2.65,0.030071491,0.011347732,0.002151604,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,DEC 2011,1.21,2.43,0.062808141,0.025846972,0.186657403,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,JAN 2012,1.33,2.66,0.11496696,0.043220662,0.312123858,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,FEB 2012,1.33,2.67,0.057514649,0.021541067,0.39269365,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,MAR 2012,0.98,1.96,0.106922376,0.054552232,0.994487198,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,APR 2012,0.99,1.99,0.28938484,0.145419518,2.281632232,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,MAY 2012,1.3,2.61,0.171589143,0.065742967,1.031507149,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,JUN 2012,0.75,1.51,0.596851478,0.39526588,4.26491884,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,JUL 2012,0.71,1.42,0.131664173,0.092721248,1.00046227,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,AUG 2012,0.89,1.78,0.010089208,0.005668094,0.01564394,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,SEP 2012,1.39,2.78,0.006322176,0.002274164,0.006276693,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,NOV 2012,0.79,1.58,0.003593179,0.002274164,0.01052938,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG31944,DEC 2012,0.79,1.58,0.001860428,0.001177486,0.000223259,CARLSBERG BALTIC,MAINSTREAM,KISS,PLUM,can,0.5,KISS PLUM CIDER 4.5% CT 0.5L,Kiss Plum 0.5 can,0.045
Antaris,TG84296,JUL 2012,1.11,2.22,0.5549152,0.249961802,12.51558741,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,AUG 2012,1.19,2.38,0.302770893,0.127214661,4.602626435,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,SEP 2012,1.39,2.78,0.037868872,0.013621897,0.492840217,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,OCT 2012,1.29,2.58,0.166638508,0.064588569,2.353607447,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,NOV 2012,1.29,2.58,0.166995909,0.064727097,2.358655399,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,DEC 2012,1.19,2.38,0.18721242,0.078660681,3.085071892,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,JAN 2013,1.29,2.58,0.152402009,0.059070546,2.316746826,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,FEB 2013,1.39,2.78,0.059884166,0.021541067,0.538526673,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,MAR 2013,1.49,2.98,0.074994312,0.025165877,0.629146917,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,APR 2013,0.99,1.98,0.222605108,0.112426822,3.610025269,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,MAY 2013,0.89,1.78,0.211030883,0.118556676,3.806854863,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,JUN 2013,1.09,2.18,0.146138246,0.067035893,0.715943333,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,JUL 2013,1.29,2.58,0.084793535,0.032865711,0.351005798,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,AUG 2013,1.09,2.18,1.889227528,0.866618132,14.40319336,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,SEP 2013,1.19,2.38,0.186470604,0.078348993,1.302160266,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,OCT 2013,1.29,2.58,0.148411025,0.057523653,1.017593421,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,NOV 2013,1.09,2.18,0.656099571,0.300963106,5.324037343,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,DEC 2013,1.09,2.18,0.504983515,0.231643814,6.379470638,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,JAN 2014,1.19,2.38,0.453123292,0.190387938,5.243283808,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,FEB 2014,1.09,2.18,0.517606718,0.237434274,11.07190279,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG84296,MAR 2014,0.99,1.98,0.601781219,0.303929909,12.28348021,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,can,0.5,KISS WILD STRAWBERRY 4.5% CT 0.5L,Kiss Wild Strawberry 0.5 can,0.045
Antaris,TG90953,AUG 2012,1.88,1.88,0.623474667,0.331635461,18.02770366,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,SEP 2012,2.29,2.29,0.23903173,0.104380668,5.674133129,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,OCT 2012,2.19,2.19,0.277639418,0.12677599,6.280482532,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,NOV 2012,2.09,2.09,0.389311956,0.186273663,9.227997281,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,DEC 2012,1.99,1.99,0.574772462,0.288830383,15.33978163,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,JAN 2013,1.79,1.79,0.447121669,0.249788642,13.26627478,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,FEB 2013,1.69,1.69,0.161225073,0.095399452,3.576525447,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,MAR 2013,1.49,1.49,0.236197683,0.158521935,5.942987347,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,APR 2013,2.09,2.09,0.014234882,0.006810948,0.128318265,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,MAY 2013,2.29,2.29,0.091467572,0.039942171,0.752510506,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,JUN 2013,1.88,1.88,2.361816141,1.256285181,47.63833407,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,JUL 2013,2.09,2.09,0.662428673,0.316951518,12.01880158,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,AUG 2013,2.49,2.49,0.45807252,0.183964867,3.074052933,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,SEP 2013,1.79,1.79,1.870521663,1.044984169,17.46168546,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,OCT 2013,2.09,2.09,0.34848921,0.166741249,2.629509496,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,NOV 2013,2.29,2.29,0.249500273,0.108952084,1.718174372,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,DEC 2013,1.69,1.69,0.334900999,0.198166272,4.094115172,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,JAN 2014,1.49,1.49,0.289202838,0.194095864,4.010020556,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,FEB 2014,1.99,1.99,0.206821602,0.103930453,3.489098925,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG90953,MAR 2014,1.88,1.88,0.398148735,0.211781242,8.654228665,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1,KISS WILD STRAWBERRY 4.5% CP 1L,Kiss Wild Strawberry 1 PET,0.045
Antaris,TG9162,MAY 2012,2.41,1.61,0.674664831,0.419046479,2.975229998,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,JUN 2012,2.8,1.87,0.898504221,0.480483541,23.89925132,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,JUL 2012,3.01,2.01,0.474254294,0.23594741,11.73602416,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,AUG 2012,3.07,2.05,0.446987528,0.218042697,10.65574658,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,SEP 2012,2.98,1.99,0.210198562,0.105627418,5.162011925,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,OCT 2012,2.38,1.59,0.139974684,0.088034392,0.649693816,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,NOV 2012,1.87,1.25,0.093722689,0.074978151,0.553338754,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,DEC 2012,1.87,1.25,0.039653572,0.031722857,0.0088824,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,JAN 2013,1.87,1.25,0.029826759,0.023861407,0.006681194,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,FEB 2013,1.96,1.31,0.013383513,0.010216422,0.048733735,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG9162,APR 2013,1.48,0.99,0.003359991,0.00339393,0.012220599,CARLSBERG BALTIC,MAINSTREAM,KISS,WILD STRAWBERRY,PET,1.5,KISS WILD STRAWBERRY 4.5% CP 1.5L,Kiss Wild Strawberry 1.5 PET,0.045
Antaris,TG38577,APR 2011,0.76,1.69,0.022825912,0.013506457,2.84986E-05,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,0.45,FIZZ TRADITIONAL APPLE 4.7% CP 0.45L,Fizz Apple 0.45 PET,0.047
Antaris,TG38577,MAY 2011,1.27,2.83,0.006409749,0.002264929,4.779E-06,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,0.45,FIZZ TRADITIONAL APPLE 4.7% CP 0.45L,Fizz Apple 0.45 PET,0.047
Antaris,TG38577,JUN 2011,1.28,2.86,0.012334697,0.004312831,9.10007E-06,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,0.45,FIZZ TRADITIONAL APPLE 4.7% CP 0.45L,Fizz Apple 0.45 PET,0.047
Antaris,TG27762,FEB 2013,2.49,2.49,0.033918522,0.013621897,0.057636656,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,MAR 2013,2.19,2.19,0.126709958,0.057858428,2.707199683,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,APR 2013,2.09,2.09,0.978105275,0.467992954,44.42738129,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,MAY 2013,2.39,2.39,0.768770895,0.321661462,20.9879562,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,JUN 2013,2.39,2.39,0.521066865,0.218019609,12.61557355,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,JUL 2013,2.09,2.09,1.427493258,0.683011128,18.92594791,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,AUG 2013,2.39,2.39,0.792663932,0.331658549,22.31282084,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,SEP 2013,2.19,2.19,0.447681552,0.2044208,12.79816308,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,OCT 2013,1.99,1.99,0.528046355,0.265349927,15.58463161,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,NOV 2013,1.99,1.99,0.777481982,0.390694463,30.96325426,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,DEC 2013,1.99,1.99,0.671684336,0.337529817,23.10980996,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,JAN 2014,2.19,2.19,0.277209635,0.126579742,7.311898495,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,FEB 2014,1.88,1.88,0.605096835,0.321860019,21.01387526,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG27762,MAR 2014,1.69,1.69,0.375417968,0.22214081,10.00987804,OLVI GROUP,MAINSTREAM,FIZZ,APPLE,PET,1,FIZZ SWEET APPLE 4.5% CP 1.0L,Fizz Apple 1 PET,0.045
Antaris,TG48276,NOV 2013,2.19,2.19,0.034787091,0.015884517,0.075322581,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Antaris,TG48276,DEC 2013,2.09,2.09,1.027444823,0.491600394,25.9186173,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Antaris,TG48276,JAN 2014,2.29,2.29,0.595200112,0.259912713,13.70336195,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Antaris,TG48276,FEB 2014,2.69,2.69,0.170283912,0.063302569,2.683634442,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Antaris,TG48276,MAR 2014,2.69,2.69,0.203026518,0.075474542,3.422395139,OLVI GROUP,MAINSTREAM,FIZZ,APPLE & VANILLA,PET,1,FIZZ WINTER CIDER APP&VAN&CIN.4.5%CP1L,Fizz Apple & Vanilla 1 PET,0.045
Antaris,TG48004,JUL 2013,1.39,2.78,0.045699385,0.016438628,0.714534,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Antaris,TG48004,AUG 2013,1.39,2.78,0.268355518,0.096530762,4.006578578,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Antaris,TG48004,SEP 2013,1.19,2.38,1.105663254,0.464564392,28.8609031,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Antaris,TG48004,OCT 2013,1.39,2.78,0.365466711,0.131462846,5.094241783,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Antaris,TG48004,NOV 2013,1.39,2.78,0.325126734,0.116952063,4.780715368,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
Antaris,TG48004,DEC 2013,1.39,2.78,0.353676013,0.127221587,5.27680055,OLVI GROUP,MAINSTREAM,FIZZ,BLUEBERRY,can,0.5,FIZZ BLUEBERRY 4.5% CT 0.5L,Fizz Blueberry 0.5 can,0.045
